match_id,home_ballpossession,away_ballpossession,home_bigchancecreated,away_bigchancecreated,home_totalshotsongoal,away_totalshotsongoal,home_goalkeepersaves,away_goalkeepersaves,home_cornerkicks,away_cornerkicks,home_fouls,away_fouls,home_passes,away_passes,home_totaltackle,away_totaltackle,home_freekicks,away_freekicks,home_yellowcards,away_yellowcards,home_shotsongoal,away_shotsongoal,home_hitwoodwork,away_hitwoodwork,home_shotsoffgoal,away_shotsoffgoal,home_blockedscoringattempt,away_blockedscoringattempt,home_totalshotsinsidebox,away_totalshotsinsidebox,home_totalshotsoutsidebox,away_totalshotsoutsidebox,home_bigchancescored,away_bigchancescored,home_bigchancemissed,away_bigchancemissed,home_fouledfinalthird,away_fouledfinalthird,home_offsides,away_offsides,home_accuratepasses,away_accuratepasses,home_throwins,away_throwins,home_finalthirdentries,away_finalthirdentries,home_accuratelongballs,away_accuratelongballs,home_accuratecross,away_accuratecross,home_duelwonpercent,away_duelwonpercent,home_dispossessed,away_dispossessed,home_groundduelspercentage,away_groundduelspercentage,home_aerialduelspercentage,away_aerialduelspercentage,home_dribblespercentage,away_dribblespercentage,home_wontacklepercent,away_wontacklepercent,home_interceptionwon,away_interceptionwon,home_totalclearance,away_totalclearance,home_goalkicks,away_goalkicks,home_accuratethroughball,away_accuratethroughball,home_redcards,away_redcards
8915619,42,58,5,1,9,13,4,3,2,5,15,15,363,508,9,17,11,14,1,2,6,5,0,1,3,7,0,1,6,8,3,5,3,1,2,0,3,2,1,0,291,429,12,23,52,44,30,25,5,5,43,57,7,5,24,40,15,11,6,10,7,10,8,8,22,8,12,6,,,1,0
8915629,62,38,1,1,13,5,2,5,7,3,9,10,611,387,7,15,8,8,2,4,5,3,0,0,3,1,5,1,7,3,6,2,,,1,1,3,0,3,1,529,313,19,14,86,37,29,20,7,1,43,57,6,2,20,29,9,10,5,5,5,7,9,22,3,21,5,3,0,1,,
8915652,53,47,2,1,15,12,5,4,5,3,14,20,426,377,13,24,18,12,4,4,5,6,1,0,4,4,6,2,11,9,4,3,,,2,1,3,2,1,1,326,276,30,23,64,50,32,25,2,3,50,50,13,9,45,39,12,17,15,4,8,18,17,20,12,13,7,7,,,,
8915677,46,54,2,2,12,10,2,1,3,2,16,19,340,409,25,14,19,16,1,2,4,6,0,0,6,3,2,1,9,8,3,2,0,1,2,1,5,5,1,1,255,321,23,21,51,52,22,20,8,4,52,48,8,21,53,43,11,16,10,13,11,9,12,18,12,18,4,15,,,,
8915616,62,38,0,1,14,5,1,3,4,4,11,9,483,294,15,14,8,10,1,1,3,1,0,0,10,3,1,1,7,3,7,2,,,0,1,2,2,3,4,409,201,13,14,76,42,31,25,7,2,48,52,8,8,31,33,23,26,8,9,7,9,5,8,22,25,8,18,,,,
8915681,64,36,2,1,25,10,1,7,8,1,13,12,571,341,12,16,11,12,2,4,10,3,0,0,5,3,10,4,12,6,13,4,2,1,,,4,1,0,2,489,256,23,14,68,44,27,25,12,3,50,50,8,10,34,36,16,15,11,8,5,11,9,13,6,35,3,7,,,,
8915657,63,37,4,3,17,11,3,5,8,3,10,15,507,297,16,10,14,10,2,2,9,3,0,0,6,5,2,3,11,8,6,3,1,0,3,3,5,3,2,1,432,216,26,19,61,39,31,28,8,6,49,51,7,9,33,27,13,21,5,7,6,5,14,8,10,25,5,9,,,,
8915711,41,59,1,3,8,17,6,3,3,5,11,8,367,496,20,6,8,11,2,3,5,8,0,0,3,5,0,4,6,10,2,7,0,2,1,1,2,2,0,1,293,438,17,28,64,58,35,34,4,10,53,47,2,10,31,21,9,14,3,4,13,4,10,9,23,13,14,4,,,,
8915617,65,35,1,0,19,8,1,6,10,3,6,15,516,284,7,10,14,5,0,3,6,1,0,0,10,3,3,4,12,3,7,5,,,1,0,3,3,2,0,434,193,22,20,69,55,33,21,10,3,57,43,5,6,31,21,21,19,11,6,3,7,1,6,13,23,11,18,,,,
8915697,53,47,1,1,17,8,3,3,7,3,11,13,506,448,15,19,11,9,2,2,5,6,0,0,8,1,4,1,7,6,10,2,1,1,,,2,0,,,435,369,14,24,76,40,31,38,3,1,45,55,9,9,38,42,12,20,12,14,11,8,3,7,13,13,4,10,1,1,,
8915638,62,38,3,3,9,7,1,3,5,2,12,17,504,307,12,21,17,11,1,2,3,3,0,0,4,1,2,3,6,6,3,1,0,2,3,1,5,4,0,1,421,209,21,34,54,49,20,21,3,2,54,46,8,4,41,41,17,9,12,9,8,17,10,11,10,20,6,9,,,,
8915650,51,49,2,4,13,13,2,3,6,4,13,14,418,398,19,11,14,11,1,3,5,5,0,0,4,5,4,3,10,9,3,4,0,2,2,2,1,1,2,2,352,323,12,26,59,60,29,26,6,5,54,46,6,14,38,28,9,12,5,6,11,3,7,11,15,15,7,9,1,0,,
8915626,49,51,1,1,10,10,1,2,6,1,17,22,394,421,13,19,21,17,3,4,3,2,0,0,4,6,3,2,6,8,4,2,0,1,1,0,6,2,1,0,311,337,26,17,56,48,21,21,4,3,47,53,13,5,41,43,19,24,8,7,7,11,12,10,15,23,7,3,0,1,,
8915618,40,60,1,1,3,9,4,0,2,7,13,16,364,555,14,6,14,11,4,0,1,4,0,1,2,5,0,0,2,6,1,3,1,0,0,1,0,3,2,0,290,471,16,22,51,60,31,30,2,6,60,40,2,7,36,21,13,11,8,4,6,4,12,8,16,10,13,4,,,,
8915673,42,58,2,4,6,14,3,0,3,8,13,11,400,559,17,22,9,13,1,1,1,6,0,0,4,5,1,3,3,10,3,4,1,2,1,2,3,4,1,4,329,491,20,18,31,51,19,15,5,1,43,57,13,12,35,45,7,10,10,10,10,11,10,11,15,11,9,7,0,1,,
8915675,60,40,3,2,18,14,5,1,9,6,14,12,416,274,15,17,11,14,2,2,3,7,1,1,10,3,5,4,12,11,6,3,2,2,1,0,3,3,1,5,339,192,24,21,77,53,30,26,6,3,46,54,9,8,31,37,18,20,5,7,10,9,11,19,12,17,6,15,,,,
8915688,50,50,1,2,8,17,5,4,1,6,18,11,508,507,9,10,10,17,3,3,5,7,0,0,2,7,1,3,4,9,4,8,0,1,1,1,4,3,2,1,418,434,19,23,51,56,23,22,2,5,44,56,6,7,25,34,9,9,6,8,7,4,7,17,9,11,12,6,,,1,0
8915598,52,48,2,3,8,13,2,5,4,7,11,11,494,434,17,10,11,11,1,1,6,3,0,0,1,7,1,3,6,9,2,4,1,1,1,2,3,4,2,2,427,384,17,25,30,59,8,29,2,7,53,47,7,7,37,34,12,10,10,13,12,8,8,12,29,8,9,1,,,,
8915615,57,43,1,4,9,9,1,2,6,3,19,11,511,385,13,13,9,19,5,2,4,3,0,0,3,5,2,1,6,6,3,3,1,2,0,2,2,4,2,1,437,303,24,14,67,48,34,18,3,4,50,50,5,7,33,41,20,12,12,9,9,9,8,10,12,22,8,10,,,,
8915682,48,52,4,3,19,24,5,5,9,6,11,7,398,427,14,21,7,11,2,1,9,8,0,0,5,8,5,8,12,13,7,11,3,2,1,1,1,1,2,0,331,365,16,27,52,66,27,21,6,6,48,52,9,12,26,37,16,8,5,5,11,12,7,9,26,10,10,7,,,,
8915607,54,46,5,3,21,13,7,6,7,7,13,11,465,396,15,7,10,10,2,0,9,9,0,0,4,2,8,2,14,7,7,6,3,2,2,1,3,3,1,4,391,315,18,15,51,45,12,29,4,4,56,44,2,9,35,29,16,11,10,12,7,4,8,15,18,15,5,13,0,1,,
8915610,33,67,1,1,7,7,3,0,1,1,22,11,263,571,22,9,10,21,1,3,0,3,0,0,6,3,1,1,4,1,3,6,,,1,1,5,5,5,2,165,464,35,27,49,80,25,19,5,1,44,56,6,20,38,36,12,27,6,7,12,7,15,11,11,14,6,7,,,,
8915666,52,48,1,0,15,8,2,3,2,6,16,12,402,372,17,6,12,16,1,1,4,2,1,0,8,5,3,1,8,5,7,3,,,1,0,4,1,1,0,340,303,14,22,59,51,30,25,7,3,53,47,1,8,35,34,16,12,6,12,8,4,6,5,15,12,10,18,0,1,,
8915601,50,50,2,0,15,5,1,5,6,3,13,22,377,386,17,16,20,12,1,3,6,2,0,0,8,2,1,1,7,3,8,2,1,0,1,0,7,4,1,0,279,313,24,14,63,46,27,45,4,1,56,44,9,9,49,37,19,17,14,9,8,12,12,24,8,20,5,10,1,0,,
8915609,53,47,1,1,15,9,4,3,7,5,15,11,440,397,24,18,11,14,1,3,4,5,0,1,7,1,4,3,6,6,9,3,1,0,0,1,3,0,1,2,359,318,23,17,51,60,25,21,7,4,54,46,9,12,43,45,28,16,8,13,15,9,10,18,19,12,4,9,,,,
8915647,53,47,4,2,17,8,2,4,4,4,10,13,464,414,14,20,12,10,3,2,7,4,0,1,7,2,3,2,11,3,6,5,2,2,2,0,2,4,2,2,398,331,18,20,52,71,35,29,7,3,49,51,16,8,34,39,15,11,8,10,5,10,18,7,15,16,7,11,2,0,,
8915714,50,50,1,0,9,7,3,3,4,3,11,10,483,493,12,12,10,10,3,1,3,4,1,0,5,2,1,1,4,3,5,4,,,1,0,4,1,0,2,383,383,23,23,79,39,40,18,4,0,54,46,7,8,28,31,24,13,7,11,8,5,6,7,8,20,4,11,1,0,,
8915606,50,50,1,0,12,14,2,4,4,7,11,10,452,432,10,11,10,9,1,0,6,3,1,0,4,7,2,4,4,6,8,8,,,1,0,3,2,0,2,350,335,25,28,80,47,37,29,5,4,52,48,8,7,26,27,24,19,6,8,5,5,6,19,24,15,9,4,,,,
8915614,56,44,0,2,12,5,4,4,4,0,10,14,462,365,14,17,13,9,4,1,4,4,1,0,8,1,0,0,7,4,5,1,,,0,2,1,1,1,1,385,288,27,31,57,48,31,17,8,1,53,47,11,9,34,34,17,11,7,8,12,9,12,19,15,15,5,14,,,1,0
8915621,36,64,4,1,15,15,6,4,2,10,9,15,397,698,17,16,14,9,1,3,6,6,0,0,6,3,3,6,8,6,7,9,2,0,2,1,6,0,2,0,323,629,12,24,43,49,24,17,2,4,51,49,12,13,40,40,9,8,9,15,11,9,14,9,19,6,6,6,1,0,,
8915602,26,74,0,4,3,22,7,1,1,8,17,13,235,645,9,13,12,16,7,1,1,8,0,2,1,9,1,5,1,11,2,11,0,1,0,3,0,8,1,4,167,588,12,19,43,103,19,28,0,6,41,59,6,4,24,40,12,12,3,12,7,8,4,11,27,2,11,1,,,2,0
8915613,64,36,2,0,19,6,0,4,3,0,19,18,607,342,22,22,14,17,4,1,7,1,0,0,4,2,8,3,7,2,12,4,2,0,,,6,5,6,1,521,239,17,25,64,58,26,32,4,1,54,46,11,10,49,49,19,10,13,10,15,14,19,14,13,10,4,7,,,,
8915669,62,38,2,2,7,10,1,2,5,5,12,9,541,317,13,17,9,12,0,1,3,2,0,1,2,6,2,2,5,9,2,1,1,1,1,1,1,2,2,1,454,244,16,21,60,63,25,25,2,5,53,47,7,7,30,31,20,13,8,3,9,12,5,10,23,7,10,7,,,,
8915612,47,53,1,2,12,9,3,4,4,4,12,9,357,395,18,9,8,11,2,5,6,4,1,1,5,4,1,1,7,6,5,3,1,1,0,1,1,3,1,1,276,309,12,21,47,46,34,15,5,3,54,46,4,11,30,32,22,13,6,12,11,5,10,12,15,12,11,9,,,0,1
8915674,50,50,0,2,3,13,4,0,4,3,17,7,474,476,12,16,7,16,1,0,0,5,0,2,2,5,1,3,2,8,1,5,,,0,2,1,2,2,2,396,389,26,34,44,41,27,32,3,4,38,62,12,7,24,40,10,15,5,8,7,8,21,17,20,11,5,8,,,,
8915690,63,37,2,4,14,13,3,4,7,5,10,14,555,310,10,7,12,9,0,3,6,6,0,0,5,2,3,5,9,9,5,4,1,1,1,3,3,1,1,0,468,229,19,13,84,57,40,22,8,6,51,49,3,5,30,23,17,22,8,7,6,5,8,14,10,36,9,10,,,,
8915611,61,39,5,2,21,11,1,7,7,3,8,12,563,349,16,10,11,8,2,1,11,3,1,1,6,5,4,3,18,7,3,4,2,2,3,0,1,1,4,1,477,261,28,24,59,39,31,31,4,5,56,44,3,10,39,24,18,21,12,7,11,4,18,19,12,11,7,8,1,0,,
8915703,49,51,6,3,16,18,5,6,4,4,14,10,416,426,22,15,10,13,3,2,9,6,0,0,6,9,1,3,13,12,3,6,2,1,4,2,3,2,2,0,341,348,17,23,48,54,31,17,7,5,53,47,6,14,38,33,10,9,6,5,14,11,9,8,20,14,9,7,2,1,,
8915668,60,40,3,4,5,10,3,2,0,4,19,22,542,342,13,20,20,18,5,2,3,5,0,2,1,3,1,2,3,5,2,5,1,2,2,2,1,3,2,6,454,259,22,24,50,46,29,28,0,4,51,49,8,8,43,46,16,10,10,8,9,7,10,18,15,6,7,6,,,,
8915718,40,60,5,2,14,14,6,2,7,2,10,14,330,522,24,8,12,10,5,2,3,7,2,0,8,3,3,4,6,7,8,7,1,1,4,1,6,2,5,1,272,463,20,18,39,60,28,27,3,8,53,47,1,16,41,32,6,10,5,14,11,6,4,9,14,27,6,9,2,1,1,1
8915662,49,51,7,4,18,16,4,9,7,6,16,11,413,421,14,9,11,14,1,6,15,7,1,0,3,4,0,5,12,10,6,6,5,2,2,2,3,3,3,0,360,356,20,16,42,39,30,20,0,5,50,50,4,11,37,35,4,6,12,12,13,7,10,12,15,9,2,7,,,0,1
8915649,69,31,1,0,16,8,2,5,11,1,7,9,678,302,17,20,8,7,0,2,6,2,1,0,6,4,4,2,6,4,10,4,1,0,,,3,0,2,0,591,228,18,24,89,35,21,25,3,4,52,48,8,6,38,30,14,18,13,4,11,8,11,16,6,25,3,9,,,,
8915710,46,54,2,2,8,16,6,1,5,6,18,16,376,446,20,16,14,17,2,1,3,9,0,0,3,5,2,2,6,6,2,10,1,2,1,0,5,4,5,2,294,376,22,19,38,79,30,17,5,1,51,49,10,13,47,45,13,12,13,13,12,10,8,13,14,15,8,4,2,0,,
8915687,44,56,1,4,21,12,3,4,5,6,11,9,379,491,8,9,9,10,2,3,5,5,1,0,9,4,7,3,9,8,12,4,0,2,1,2,3,2,2,1,320,429,18,18,54,44,45,23,7,5,48,52,6,4,20,25,13,11,3,6,6,4,7,4,5,18,8,14,,,0,1
8915695,65,35,,,21,7,2,4,8,2,11,10,519,280,11,13,10,11,1,3,5,2,0,0,10,4,6,1,12,4,9,3,,,,,4,2,1,0,455,206,20,14,54,44,49,18,8,3,51,49,8,4,30,31,15,12,9,7,8,8,9,15,12,29,8,15,,,,
8915661,61,39,,,16,11,1,2,4,3,15,11,563,353,11,12,10,15,3,0,2,1,3,0,11,6,3,4,5,2,11,9,,,,,1,1,1,1,479,262,18,20,63,52,34,31,3,1,48,52,4,5,29,33,17,16,8,6,7,9,15,11,20,22,9,11,2,0,0,1
8915691,50,50,1,3,15,10,2,0,8,4,8,19,405,397,20,11,17,8,1,4,0,3,0,0,10,5,5,2,10,7,5,3,0,1,1,2,1,1,3,1,322,323,25,25,56,60,35,31,4,8,60,40,4,7,53,24,10,18,16,5,13,7,11,10,21,26,6,12,,,,
8915715,61,39,5,3,17,9,1,7,3,3,8,14,588,361,13,15,14,8,0,3,13,1,1,1,3,7,1,1,12,6,5,3,4,0,1,3,4,3,0,1,531,301,11,18,53,41,23,30,1,6,52,48,8,6,36,33,6,6,10,10,7,8,13,6,8,9,9,5,2,1,,
8915671,41,59,3,2,14,7,0,2,7,2,12,10,380,557,19,13,10,10,1,1,5,3,0,0,6,3,3,1,12,4,2,3,1,2,2,0,4,2,1,1,320,499,17,13,51,51,34,23,5,5,45,55,4,15,34,36,6,12,5,13,9,7,16,6,4,17,9,8,,,,
8915658,55,45,2,1,8,13,3,1,0,4,12,8,478,390,14,18,7,12,2,2,1,5,1,0,6,3,1,5,5,6,3,7,,,2,1,2,1,,,421,333,14,24,50,58,31,19,4,3,48,52,11,4,32,36,7,7,11,6,8,9,13,7,8,3,9,10,1,0,,
8915639,35,65,6,2,21,10,2,4,7,5,14,20,278,563,10,11,20,13,2,4,9,3,0,0,7,2,5,5,17,4,4,6,4,1,2,1,4,0,2,1,234,507,12,17,40,42,22,14,10,2,52,48,6,7,36,31,4,6,7,7,6,7,15,11,12,16,3,8,1,0,,
8915683,36,64,0,1,6,22,8,1,2,6,10,17,289,532,12,11,16,10,1,1,1,10,0,0,2,7,3,5,4,13,2,9,,,0,1,3,1,0,1,214,472,29,23,56,65,31,22,6,6,52,48,7,4,33,27,7,10,5,6,7,8,9,20,11,5,14,6,,,,
8915635,71,29,1,0,8,8,2,1,7,5,10,10,696,281,8,17,9,10,3,5,3,3,0,2,3,2,2,3,7,7,1,1,,,1,0,3,0,2,1,627,216,24,13,48,43,22,30,5,5,44,56,11,2,22,31,9,8,5,4,3,8,7,24,13,12,8,7,,,,
8915684,40,60,1,1,9,18,5,5,1,5,17,9,393,586,13,16,7,15,0,1,8,5,0,0,1,5,0,8,7,8,2,10,1,0,0,1,,,2,1,318,503,15,13,64,48,30,31,2,4,44,56,8,6,30,41,11,12,10,10,8,11,11,5,15,8,8,3,1,0,,
8915637,55,45,3,1,17,7,0,1,9,4,10,13,457,386,9,12,13,8,2,1,2,1,2,0,14,4,1,2,11,4,6,3,0,1,3,0,0,1,2,3,390,310,21,13,48,30,33,25,9,5,56,44,9,6,33,29,16,10,12,10,5,9,10,6,12,24,7,21,,,,
8915712,60,40,7,0,28,11,1,7,10,5,17,12,654,413,14,5,11,15,0,3,10,2,0,0,10,6,8,3,21,6,7,5,2,0,5,0,3,1,2,1,588,364,9,13,53,40,48,26,11,10,53,47,4,11,38,32,11,12,13,12,4,5,10,14,15,12,7,8,1,0,,
8915701,57,43,0,1,11,11,4,5,4,14,15,13,458,337,10,16,13,15,2,1,5,5,0,1,6,5,0,1,5,7,6,4,,,0,1,3,2,3,3,385,256,22,18,70,52,34,37,6,4,47,53,9,7,30,41,26,22,7,10,5,10,10,11,22,14,7,9,,,,
8915643,58,42,3,4,12,13,2,2,3,4,8,16,428,312,7,14,15,7,0,5,2,3,0,0,9,8,1,2,8,9,4,4,0,1,3,3,4,2,3,1,339,234,16,33,67,55,39,27,6,3,60,40,2,2,27,24,23,9,6,3,5,6,11,20,20,12,11,11,0,1,1,1
8915686,57,43,4,0,14,9,2,2,8,6,20,10,533,388,14,14,10,19,2,2,7,3,0,0,3,3,4,3,12,4,2,5,3,0,1,0,3,6,0,3,471,314,20,19,46,41,35,24,3,2,41,59,9,10,32,43,5,11,8,11,10,9,14,13,13,12,6,5,1,0,,
8915713,41,59,3,2,9,7,1,2,4,5,18,18,319,470,15,17,17,17,4,3,5,2,0,0,2,4,2,1,5,4,4,3,3,1,0,1,4,4,3,2,239,388,21,29,59,54,26,11,3,1,44,56,11,4,38,43,11,19,6,9,9,9,15,9,10,6,7,6,,,,
8915631,59,41,2,1,8,10,5,3,5,3,12,9,537,383,19,13,9,10,3,1,3,6,0,0,2,2,3,2,4,4,4,6,0,1,2,0,2,5,1,1,473,312,23,14,74,56,27,20,3,2,53,47,5,13,34,30,8,8,6,8,9,9,7,10,9,20,6,9,,,,
8915670,50,50,4,2,14,11,2,2,1,3,11,8,419,419,14,18,8,10,1,1,3,2,2,0,10,4,1,5,9,8,5,3,,,4,2,2,3,4,0,355,343,18,23,63,53,33,38,6,3,49,51,11,10,31,42,20,12,9,14,7,13,8,10,9,11,8,9,,,,
8915654,55,45,1,0,11,11,1,2,5,3,9,12,490,407,18,13,11,9,2,2,2,1,0,0,7,4,2,6,6,6,5,5,,,1,0,2,1,3,2,397,319,18,18,71,62,47,44,6,1,56,44,8,11,37,31,17,12,9,9,11,6,10,8,6,13,10,11,,,,
8915641,32,68,2,5,15,19,5,4,5,12,17,10,248,500,11,10,10,17,2,0,5,7,0,0,5,8,5,4,12,16,3,3,1,2,1,3,2,2,2,1,157,426,17,15,52,57,22,28,1,11,42,58,5,5,34,45,12,18,14,18,8,5,12,12,23,11,11,8,,,,
8915699,42,58,,,11,7,2,2,5,7,7,8,458,663,16,14,7,7,0,2,2,2,0,0,7,3,2,2,6,4,5,3,,,,,1,1,0,1,412,608,10,14,60,39,45,22,7,1,56,44,7,9,27,24,7,3,4,3,10,9,3,9,11,14,6,12,0,1,,
8915708,61,39,1,2,14,7,1,6,5,3,11,14,588,368,10,19,14,9,1,3,8,2,0,0,4,4,2,1,8,4,6,3,1,1,0,1,2,1,5,4,524,286,13,21,66,45,26,30,3,5,52,48,8,7,42,35,14,16,19,8,6,10,10,11,14,10,8,7,1,0,,
8915717,55,45,0,3,9,12,5,1,4,3,10,10,511,439,12,16,9,8,3,0,1,9,0,0,4,2,4,1,5,8,4,4,0,3,,,2,3,3,0,424,369,19,10,73,53,36,37,4,2,48,52,12,4,27,30,12,12,5,6,6,11,8,16,6,21,5,8,,,1,0
8915678,42,58,1,1,27,10,4,5,10,1,10,7,378,574,18,12,7,10,2,2,6,5,1,1,13,4,8,1,12,6,15,4,,,1,1,3,1,4,0,322,507,15,17,48,64,29,32,9,2,56,44,8,14,38,28,15,14,13,7,12,7,18,10,9,21,5,15,,,0,1
8915667,63,37,3,1,13,10,4,4,7,2,18,11,564,322,15,12,10,18,4,1,6,6,1,0,5,1,2,3,12,4,1,6,2,1,1,0,4,3,6,3,494,266,20,18,50,44,35,29,1,5,46,54,4,9,29,36,8,8,4,6,8,7,10,17,13,22,1,8,,,,
8915640,74,26,,,3,7,2,0,1,6,7,7,898,293,9,11,7,7,1,1,0,2,0,1,1,3,2,2,2,5,1,2,,,,,1,2,4,0,846,230,13,19,60,38,29,29,1,5,49,51,6,2,27,21,3,10,11,4,4,6,6,6,14,8,5,4,,,,
8915659,53,47,2,2,17,5,2,4,8,2,21,19,429,406,23,17,17,21,2,7,5,5,1,0,8,0,4,0,10,3,7,2,1,1,1,1,3,0,4,0,366,320,19,11,74,31,36,22,8,0,54,46,11,9,56,48,15,13,17,12,7,9,10,11,3,21,2,13,,,0,1
8915633,43,57,3,8,7,19,5,2,1,6,12,6,395,497,19,21,5,8,6,0,3,10,0,0,2,8,2,1,5,16,2,3,1,4,2,4,0,5,0,3,320,438,14,23,42,80,32,30,2,8,51,49,16,10,36,37,9,7,12,8,10,12,13,12,16,9,16,3,0,2,1,0
8915645,61,39,2,2,19,14,1,6,8,1,14,9,530,331,10,18,9,12,2,3,7,3,0,2,9,7,3,4,12,6,7,8,1,2,1,0,4,3,1,3,452,251,24,18,59,39,21,29,9,5,43,57,8,5,32,40,11,18,13,10,7,14,8,8,15,27,6,13,1,0,,
8915689,62,38,2,4,19,10,1,3,9,3,14,12,433,283,10,17,10,12,4,2,7,6,0,0,7,2,5,2,10,7,9,3,1,3,1,1,4,5,2,3,349,195,30,19,73,42,25,26,10,2,43,57,9,6,28,34,12,18,8,5,5,8,13,18,5,34,5,13,,,,
8915700,44,56,3,2,15,7,0,4,4,6,8,17,383,505,13,15,16,8,2,2,9,3,0,0,4,4,2,0,10,7,5,0,2,2,1,0,4,1,,,326,440,22,16,50,42,27,31,4,2,52,48,4,5,40,32,5,9,12,9,9,9,7,13,8,12,8,5,1,1,,
8915704,42,58,4,2,10,16,6,2,2,3,27,12,320,440,16,15,10,25,4,3,5,7,0,0,3,7,2,2,4,9,6,7,3,1,1,1,1,7,1,1,224,328,12,22,51,64,25,41,3,4,37,63,8,10,32,55,13,21,7,15,15,10,16,15,29,9,12,6,1,1,,
8915660,58,42,2,1,12,11,1,3,5,4,12,14,478,331,7,16,14,12,2,1,4,2,0,0,3,9,5,0,10,9,2,2,1,0,1,1,1,1,0,2,401,264,22,25,62,59,42,27,6,7,38,62,8,3,24,37,11,20,3,10,4,5,9,12,16,23,13,5,,,,
8915705,58,42,0,1,10,8,3,3,1,4,13,16,616,430,17,10,15,13,3,2,3,3,0,0,5,4,2,1,4,6,6,2,,,0,1,1,2,1,0,546,376,11,16,35,47,34,37,2,1,59,41,5,10,44,31,8,5,15,8,12,4,15,6,9,8,8,5,,,,
8915648,73,27,6,2,24,8,2,6,6,0,13,16,638,237,19,14,16,11,0,2,11,3,1,0,8,3,5,2,13,3,11,5,4,1,2,1,6,1,3,1,580,171,19,12,88,31,27,28,5,1,52,48,6,12,39,42,9,3,4,17,13,6,11,17,4,15,5,10,2,0,0,1
8915665,67,33,0,1,12,9,3,4,3,1,12,14,551,272,18,19,13,11,1,1,4,4,0,1,4,4,4,1,8,3,4,6,0,1,,,1,0,3,0,466,185,24,21,95,64,61,31,5,3,47,53,11,8,37,37,10,16,6,8,11,11,12,20,9,18,8,9,,,,
8915716,43,57,1,2,10,21,8,3,6,3,11,18,413,546,13,14,18,11,2,1,3,9,0,1,2,9,5,3,5,11,5,10,0,1,1,1,3,2,1,3,334,480,20,16,39,49,32,25,1,5,52,48,5,8,37,29,10,15,6,5,7,7,10,9,13,12,10,4,,,,
8915653,57,43,4,1,19,6,2,7,7,1,14,11,486,382,13,18,10,14,2,3,9,3,0,0,8,1,2,2,14,3,5,3,1,1,3,0,5,2,1,1,422,309,25,19,61,38,50,21,13,0,55,45,11,8,33,34,19,9,10,2,9,11,11,7,4,22,6,10,,,,
8915636,38,62,1,3,14,9,1,5,6,1,12,8,412,712,11,11,7,9,1,0,5,3,0,1,7,5,2,1,8,5,6,4,0,2,1,1,4,2,2,0,362,651,14,10,54,49,31,31,4,0,54,46,4,6,27,25,6,3,9,5,9,6,10,10,5,20,6,10,,,,
8915693,68,32,4,1,33,5,0,7,15,0,8,12,555,281,13,23,10,7,,,10,1,0,0,15,4,8,0,24,3,9,2,2,0,2,1,7,1,5,1,476,200,23,20,86,38,19,32,19,1,47,53,15,6,45,45,18,25,22,16,10,15,8,15,1,60,6,16,1,0,,
8915707,40,60,3,2,9,14,1,2,3,6,17,13,342,511,31,20,12,15,1,1,3,3,2,0,6,6,0,5,7,10,2,4,1,2,2,0,1,4,1,0,260,428,27,22,42,54,25,10,5,9,57,43,12,21,56,39,19,17,13,5,16,16,6,8,18,10,11,5,,,,
8915628,23,77,4,2,9,10,2,1,2,11,14,10,191,593,20,9,10,13,5,2,3,4,0,0,5,1,1,5,6,5,3,5,1,1,3,1,1,8,1,2,127,528,17,26,37,81,18,27,3,6,48,52,4,14,31,33,16,18,3,11,11,7,12,6,39,3,8,6,,,1,0
8915627,65,35,2,2,20,9,3,9,9,2,7,8,648,343,14,15,7,6,1,2,11,4,2,1,3,5,6,0,12,5,8,4,1,0,1,2,1,2,2,1,570,260,23,27,67,44,25,21,2,4,47,53,9,10,32,30,8,16,11,9,9,11,14,19,13,10,9,5,1,0,,
